Name,Mean_SPVgeneral,Skew_SPVgeneral,Variance_TA,Skew_TA,Kurtosis_TA,CREDI_TA,Down Hours_TA,Mean_WOF20,Variance_WOF20,Down Hours_WOF20,Days above 25,Days below -2,cluster,is_centroid,selected
2029_MRM2_SP126,-0.7825792743231331,-0.11633047996931352,1.1734719464094991,-0.6247088390327409,-0.8094510744841187,-1.7276685226754873,0.103822630973201,-0.964797585923076,-0.7514283342190713,0.6572290983270423,-0.6065976241067432,0.7044181132912926,2,False,False
2030_MRM2_SP126,-0.5797964624468253,-0.8061975089642401,0.5579336584779357,-1.0314912924229778,-0.6819205576348117,-1.75262524356404,-0.2239639471957684,-0.8072422375576546,-0.467688749395177,0.00869283863107517,-0.855062752625042,1.5615422511422359,0,False,False
2031_MRM2_SP126,0.06544460051444888,-0.9494893171308413,-0.15916572355751052,-1.0237862986486495,-0.5658303729602194,-2.1088419818891087,-0.23762172128614212,0.23098680421141124,-0.61279892980724,0.15513651017532581,-0.855062752625042,0.5615640903161353,0,False,False
2032_MRM2_SP126,0.9654867197497551,-0.9335833779249866,0.7722914814770907,0.15223826328285797,0.24509810849488675,0.5524397683471941,-0.1488461896987129,-0.8647297184302658,-1.3879267961060633,-0.817667879368625,0.8841931470030494,-0.1527060245596508,2,False,False
2033_MRM2_SP126,0.8171076981108889,-1.2228856704778421,-0.2365482297205638,0.13707546670516027,0.2816796384788608,0.7215246316870012,-0.6268682828617933,1.108554795392077,0.7809352326242249,-1.549886237089878,0.3872628899664519,-0.1527060245596508,3,False,True
2034_MRM2_SP126,-0.6230874432079733,-0.15665527982137095,-0.0816900342361374,-0.36144319620046284,-0.5255996783125609,0.2888092562785516,-0.32639725287357135,-1.2824448242567843,-1.0922531111000329,0.05053388764371821,-0.6065976241067432,-0.295560047534808,2,False,False
2035_MRM2_SP126,-0.20247662645991782,-0.45789858697856795,-1.0436390795577173,1.894789461229948,-0.0696129421506221,1.343835686072478,0.8891446411696902,-0.7616540870388668,-0.6472914745013495,-0.054068734887889394,0.6357280184847507,-0.8669761394354369,1,False,False
2036_MRM2_SP126,0.12304237525297418,-0.7604810012155693,0.09101166024435643,0.013654455084209384,-0.635195937659908,-0.47208103333535284,-0.2785950435572633,-0.07595277229469691,-0.22824361362059742,-0.9327307641533933,0.13879776144815312,-0.295560047534808,2,True,True
2037_MRM2_SP126,-1.5684779853511697,0.4911521658916382,-0.7507019542643781,0.465774628797452,0.12959926362027527,-1.0834499137872833,-0.7293015885395963,-0.38331204850001827,-1.6767399506268417,-1.4871246635709137,0.13879776144815312,-0.8669761394354369,2,False,False
2038_MRM2_SP126,1.0646976906865768,-1.1524773622600366,0.20076351388049074,-0.6126021421731479,-0.9931824894161244,-0.7095738217838307,-0.7156438144492225,1.0713356014030402,-0.1948840781822417,-0.9431910264065541,-0.855062752625042,-0.1527060245596508,3,False,True
2039_MRM2_SP126,-0.09701504081667825,-0.7064043753972699,-1.5643923486923579,1.0631736234243743,0.7662803731227384,-0.4639053248102913,-0.9136815387596415,0.0015486767221279127,0.021065521987222523,-0.6816844700775351,-0.35813249558844445,-0.8669761394354369,0,False,False
2040_MRM2_SP126,1.5297443528209396,-1.3929896668456512,0.6865373003797616,-0.03502961141819247,-0.09366166893217961,0.439580983163876,0.6842780298140844,-0.13300980589608785,-0.07016519991569609,0.6049277870612385,0.3872628899664519,0.2758560443658209,1,False,False
2041_MRM2_SP126,0.2254574205237576,-0.7480047837026823,0.6710857248727089,-0.6459987076419145,-0.5855662514027514,-0.9356315739579042,0.5203847407295996,0.5300481834793089,1.1554145885977969,0.33296096847905876,-0.6065976241067432,0.41871006734097815,0,False,False
2042_MRM2_SP126,0.31131313501669533,-0.7924331905595594,0.9089573191070304,0.6709602161888109,-1.8934169890222259,0.4658899828298486,0.103822630973201,0.5666563062938237,-0.28108368455597343,-0.8072076171154642,0.13879776144815312,-0.8669761394354369,2,False,False
2043_MRM2_SP126,1.492536804862224,-1.2912872960537427,0.7891299252937599,0.023376726120977635,-0.5160744173247663,1.7665517932176598,-0.012268448794975653,-1.3284575687142843,-1.518165820007841,-0.2841945044574261,1.381123404039647,-0.8669761394354369,2,False,False
2044_MRM2_SP126,0.6028248333873468,-1.457800393195148,-1.106006046743808,0.6873633902604362,0.5860464255050176,0.977439277556503,-1.432676954193843,-0.2007140219158981,-0.0657818086534954,-0.6293831588117312,0.8841931470030494,-0.8669761394354369,2,False,False
2045_MRM2_SP126,-1.0138951764357405,-0.7582760945641084,3.409689299725291,-2.8424239886191733,-0.58382092765908,-1.4178071160005696,-0.640526056952167,-1.9428855091604398,-1.8385140469345185,0.12375572341584354,-0.855062752625042,4.5614767336205375,2,False,False
2046_MRM2_SP126,1.0499333927496035,-1.0381731999196593,0.74032364657189,0.03307951793152303,-0.41688544065058986,0.8772449783773514,-0.5312638642291772,-0.8908120557210079,0.33873256473098157,0.9919574904281867,1.1326582755213483,-0.295560047534808,1,False,False
2047_MRM2_SP126,0.44531583857358525,-0.8135361273774314,0.6824306925363085,1.473712390162328,-1.0810009453066973,2.3222825611926043,1.490086701146134,-0.6342877900338053,-1.6034892100759608,0.19697755918796886,4.362704946259232,-0.8669761394354369,2,False,False
2048_MRM2_SP126,0.25045892192043656,-0.5038794668907342,1.3511995840317834,0.1633326076298766,1.5850942300991933,1.1635199602652861,1.3535089602423969,-0.7910740657013042,-0.4566892863033571,0.4480238532638271,3.368844432186037,0.41871006734097815,1,False,False
2049_MRM2_SP126,-0.022317429575846922,-0.896053045029902,0.6707077734283412,-0.7439853846376414,-1.1661455050391618,-0.06766033729121322,-0.6678416051329145,0.7665854230906993,-0.13224858591860805,-0.7967473548623034,-0.6065976241067432,0.13300202139066367,3,False,True
2050_MRM2_SP126,1.5872074246067605,-0.9052685635078097,1.0793381182594743,2.9215389770930242,0.5072178529592501,1.9617865393903762,3.0197573992679914,-0.9790398628468738,-1.4166615188175629,-0.9641115509128756,5.1081003318141285,-0.8669761394354369,2,False,False
2051_MRM2_SP126,0.35569735286358284,-0.8423083209497608,-0.06474294696248806,1.2838339371565466,-0.4100153966731981,0.6810546984425699,0.4862403055036653,-1.7300221855846178,-0.606604208965699,0.4794046400233094,1.1326582755213483,-0.8669761394354369,2,False,False
2052_MRM2_SP126,-0.049031624884368345,-0.6828311985093269,-0.9982698425704158,-0.4048556432287131,1.3264353458362372,-0.2860600357325881,-0.36054168809950565,-0.05420999755102502,-1.193305384933266,-0.8072076171154642,-0.6065976241067432,-0.1527060245596508,0,False,False
2053_MRM2_SP126,-1.2338217192702794,0.3415857062236874,0.6557966326005181,-1.258098249275758,-1.1275788702375515,-2.2094305919089843,-0.6678416051329145,1.7377698288572603,0.4093445261807762,-2.219343021292167,-0.855062752625042,0.5615640903161353,3,False,False
2054_MRM2_SP126,0.4744824524834754,-0.6040996958671127,0.2662290215547691,-1.4264714735948532,-0.2684271320530928,-1.8118617503252294,-1.692174661910944,0.3431944840712997,-0.10909637026922502,-0.14821109516633624,-0.6065976241067432,1.4186882281670787,3,False,False
2055_MRM2_SP126,-1.209203484230022,-0.3331998111289289,-0.21229655696385197,0.07844979265348725,-0.12948234595685792,0.5553282838621458,0.0013893252953980726,-0.7397537284899748,-1.4131837837143886,-0.6503036833180528,-0.6065976241067432,-0.295560047534808,0,False,False
2056_MRM2_SP126,-0.27218868183430195,-0.40381205513454976,-0.6975933366066077,0.6067312515653882,-0.0036610083467917033,-0.17049718776246636,-0.07372843220165741,-0.7710411351122661,-1.2020741955312455,-0.901349977393911,-0.35813249558844445,-0.5812680934851224,2,False,True
2057_MRM2_SP126,-0.5391470294191398,-0.33933541209197937,-0.31324892226995976,-1.3767088631226165,0.32268337322576707,0.5215096442285393,-0.9478259739855758,0.923674965170632,-1.2549207047116908,-1.4557438768114312,-0.855062752625042,0.13300202139066367,3,False,False
2058_MRM2_SP126,0.5009400567110259,-1.0338019576655042,1.9083984368124207,-0.5407319101816611,-0.5413041394259576,0.41187225937082644,-0.688328266268475,-1.175008631308894,-1.263355727624318,-0.12729057066001473,1.6295885325579458,0.41871006734097815,2,False,False
2059_MRM2_SP126,1.0942119987679726,-1.4641595589326184,-0.5962150006787349,-0.116770737066677,-1.493118757696545,0.0328718761351528,-0.18981951196983407,0.4184923852566227,0.6030452392029715,-0.06452899714105015,-0.855062752625042,-0.8669761394354369,3,False,False
2060_MRM2_SP126,-1.406524676879478,-0.37123070356910975,-0.4806943860025759,-1.243233831385058,-0.9835025864620949,-1.0984497504575375,-2.074592336441408,-0.904308930392233,0.3845783145272624,0.7722919831118107,-0.855062752625042,-0.1527060245596508,0,False,False
2061_MRM2_SP126,0.21074946362497426,-0.07494274692102046,0.3108114382628822,1.2139833672333848,-1.6001280022649784,-1.3851601196093501,0.37014922573548864,1.4276109338000902,-0.4566344838270124,-2.041518562988434,-0.35813249558844445,-0.8669761394354369,2,False,False
2062_MRM2_SP126,0.19621936765047146,-0.6188810702246395,-0.9014881359827819,1.1282194290937222,-0.28499877754059105,-1.1543798839613801,0.8891446411696902,0.24942158727990987,1.1990142615584236,-0.02268794812840711,-0.35813249558844445,-0.8669761394354369,1,False,False
