cy_id,Days above 18,Days below 15,Days above 25,Days below -2,Days with $\geq 1$ hour above 18,Days below with max temp below 15,Averaged temperature distance,Averaged temp difference above 18,Averaged temp difference below 15,Hourly temperature variation,Annual average temperature,Daily temperature variation,Monthly temperature variation,Hottest temperature,Coldest temperature,# consecutive days above 20,# consecutive days below 0,cluster,is_centroid,selected
2016_BCCS_SP245,17.0,302.0,0.0,13.0,65.0,234.0,6.845368643835616,9.003152197488586,0.5012068070776257,6.187644355748972,9.173009328324229,5.823831557429356,5.192594504173143,28.89527,-13.65811,2,13,9,False,False
2017_BCCS_SP245,46.0,280.0,7.0,2.0,89.0,230.0,6.9293680445205466,8.302637448630136,1.079162368721461,6.850103923244526,10.228956692922374,6.466218048000865,6.081893502748666,33.85017,-3.95056,9,6,9,False,False
2018_BCCS_SP245,39.0,279.0,1.0,11.0,86.0,217.0,6.713096197488584,8.2082156130137,0.9629260251141551,6.784330771709729,10.212755852739726,6.4018442156118445,5.73163735699547,33.14987,-11.7126,12,13,9,False,False
2019_BCCS_SP245,38.0,265.0,0.0,13.0,96.0,219.0,6.878564432648402,8.423633726027397,0.8952629874429224,6.891373920675911,9.911961542237444,6.550712743990572,6.264934089635374,29.48694,-7.69012,4,8,7,False,False
2020_BCCS_SP245,38.0,301.0,2.0,5.0,75.0,238.0,6.842851067351599,8.497440889269406,0.9026951461187216,6.5029541427666455,9.97630277891621,6.102769454941735,5.426565733740281,33.36517,-6.90057,12,7,9,False,False
2021_BCCS_SP245,46.0,242.0,0.0,2.0,123.0,181.0,5.564323014840182,6.807146514840183,1.0874470821917808,5.945515521346836,11.61057114954338,5.47886456700594,4.757956743411376,30.18956,-6.4613,7,3,12,False,False
2022_BCCS_SP245,65.0,283.0,17.0,2.0,89.0,230.0,7.185934501141552,8.00018637328767,1.5692135445205484,7.453713695533634,10.952492587899544,7.067088011538338,6.702954053745556,38.69708,-4.78181,25,7,0,False,False
2023_BCCS_SP245,95.0,230.0,10.0,0.0,144.0,197.0,6.34404559589041,6.588672239726027,1.8748775239726028,7.007280024361039,12.405709452054795,6.558797770458029,6.278192940337066,34.50402,-4.51175,23,4,5,False,False
2024_BCCS_SP245,66.0,259.0,3.0,9.0,110.0,222.0,7.084771264840183,8.155898719178081,1.2759302431506852,7.180477082421104,10.479474223588342,6.830833144940156,6.546499137158058,32.07125,-9.80511,9,12,0,False,False
2025_BCCS_SP245,44.0,268.0,0.0,4.0,100.0,223.0,7.154287867579909,8.616140313926941,0.9941302773972605,6.85713679983922,9.833972687214612,6.467354808597162,5.895611765292233,29.87281,-7.80104,7,9,0,False,False
2026_BCCS_SP245,44.0,243.0,2.0,9.0,124.0,188.0,6.554533424657534,7.750803023972604,1.1214097865296802,6.881030229328412,10.688286148401827,6.517621091080221,6.026527319970593,32.39391,-9.67366,10,8,12,False,False
2027_BCCS_SP245,53.0,237.0,2.0,0.0,135.0,194.0,6.064872649543379,7.136727002283106,1.2123232808219178,6.453757481896707,11.359773912100456,6.032828546072172,5.7304804295814336,33.36151,-4.76931,5,3,2,False,False
2028_BCCS_SP245,92.0,236.0,9.0,3.0,137.0,176.0,6.303755070776256,6.620475585616438,1.813361238584475,7.130378829810557,12.33028170309654,6.706214555299759,6.291673803643707,33.03795,-7.78399,9,3,5,False,False
2029_BCCS_SP245,58.0,231.0,3.0,10.0,126.0,196.0,6.854796668949772,7.8532574200913245,1.2667832865296804,7.414765654256624,10.678769904109588,7.075532112034525,6.859627945444824,32.86346,-7.97906,6,12,11,False,False
2030_BCCS_SP245,65.0,246.0,5.0,15.0,119.0,208.0,7.035042593607306,7.984604955479452,1.3534637534246574,7.487375548891113,10.67188491324201,7.143060978768316,6.988356561632009,33.34101,-10.46365,9,8,4,False,False
2031_BCCS_SP245,98.0,212.0,2.0,0.0,166.0,177.0,6.11722597716895,6.141424900684931,1.9890606815068488,6.843468571316066,12.860895385844747,6.355712483910311,5.95098681659274,35.27807,-4.09082,13,2,1,False,False
2032_BCCS_SP245,69.0,238.0,4.0,0.0,125.0,201.0,5.623419364155251,6.402114418949772,1.4505755970319634,6.096482849397332,12.285169721083788,5.681455154991678,5.360804417784064,32.25828,-3.15109,16,4,10,False,False
2033_BCCS_SP245,85.0,230.0,1.0,1.0,138.0,183.0,6.343202252283105,6.999041234018265,1.4967545011415524,6.900401533384996,11.65030675,6.481170685927712,6.159195416974526,31.68862,-6.94887,7,3,5,False,False
2034_BCCS_SP245,32.0,252.0,0.0,0.0,105.0,202.0,5.428219452054795,7.006788570776255,0.8398700753424658,5.512081573300814,11.251520698630138,5.132280078550896,4.693529906955705,28.78928,-3.71962,3,2,7,False,False
2035_BCCS_SP245,77.0,246.0,6.0,15.0,125.0,180.0,6.635819519406392,7.210482163242009,1.6312704029680365,7.602940877048219,11.626721286529682,7.224836801024079,6.874718102667432,34.0801,-14.03426,20,18,10,False,False
2036_BCCS_SP245,79.0,232.0,5.0,1.0,145.0,175.0,6.15397078652968,6.69672414611872,1.5879477340182648,6.94018808413089,12.030061499316938,6.542180608048412,6.110750327491761,33.67846,-6.33249,7,8,5,False,False
2037_BCCS_SP245,49.0,252.0,9.0,2.0,121.0,214.0,6.612210415525114,7.561296650684932,1.362598562785388,6.900367132580755,11.112986710045664,6.509655132905857,6.168105909348041,32.38496,-5.8062,28,6,4,False,False
2038_BCCS_SP245,83.0,221.0,3.0,1.0,147.0,163.0,5.413868877853881,5.897181390410959,1.6389400194063926,6.258244177051331,12.864011160958905,5.812265564701986,5.440626229483621,30.79933,-4.13516,11,5,1,False,False
2039_BCCS_SP245,53.0,238.0,1.0,8.0,116.0,202.0,6.043034074200914,7.1171847157534245,1.2299248173515982,6.690028266879515,11.416815560502284,6.334153708561046,6.002902170265031,33.62517,-6.86901,8,10,3,False,False
2040_BCCS_SP245,50.0,250.0,0.0,2.0,130.0,194.0,6.070325173515982,7.238966337899543,1.136168062785388,6.297837198144539,11.212387971311475,5.864161498164568,5.368830423004181,30.27527,-3.99267,5,5,12,False,False
2041_BCCS_SP245,43.0,258.0,5.0,13.0,120.0,207.0,6.88178119520548,8.061996081050228,1.17705875913242,7.053919679331405,10.47233632305936,6.643406446938944,6.183292599282626,33.61142,-8.07309,8,8,8,False,False
2042_BCCS_SP245,68.0,239.0,9.0,12.0,121.0,192.0,6.698611855022832,7.368186771689498,1.5410700650684932,7.437985977364147,11.383528275114156,7.084767966228134,6.647395293172711,35.11723,-8.44276,19,10,3,False,False
2043_BCCS_SP245,74.0,243.0,10.0,3.0,133.0,196.0,5.980829671232877,6.459131990867579,1.7109751723744293,6.849279596880086,12.441120673515982,6.45650773638162,5.877336307898749,34.64989,-10.4577,17,3,10,False,False
2044_BCCS_SP245,54.0,222.0,0.0,3.0,147.0,179.0,5.332189857305936,6.270326948630137,1.256791997716895,6.015721572047753,12.189095247040074,5.605037931700802,5.110876259492544,30.29588,-6.89446,6,5,2,False,False
2045_BCCS_SP245,51.0,250.0,0.0,24.0,128.0,185.0,6.481577490867578,7.673053863013698,1.102196431506849,7.304252745009433,10.72281537214612,6.977297954564516,6.681501937291301,30.47794,-13.77596,3,21,8,False,False
2046_BCCS_SP245,57.0,258.0,2.0,15.0,115.0,207.0,6.430935514840182,7.4876320456621,1.272529413242009,7.096852823417313,11.114123311643835,6.741180017981588,6.415831054498043,33.08616,-8.50799,12,11,4,False,False
2047_BCCS_SP245,98.0,219.0,13.0,5.0,144.0,187.0,6.390035493150686,6.3176445627853886,2.129913310502283,7.474333705164911,12.86979112785388,7.025369763867894,6.516455812827824,35.59842,-11.79938,17,6,5,False,False
2048_BCCS_SP245,65.0,240.0,7.0,2.0,130.0,191.0,6.117240780821918,6.856735017123287,1.491806003424658,6.718532973409987,11.874933053278689,6.277043749492976,5.883799748084783,33.10789,-8.06115,15,2,2,False,False
2049_BCCS_SP245,97.0,224.0,7.0,4.0,146.0,192.0,7.364131694063927,7.590631940639269,1.8550045216894977,7.946000058802273,11.345877349315067,7.573614575271414,7.337108568172638,33.76805,-6.54379,13,7,5,False,False
2050_BCCS_SP245,40.0,261.0,0.0,11.0,106.0,213.0,6.316013172374429,7.783009188356165,0.951257039954338,6.456187238840652,10.586500907534248,6.036616846182595,5.507907209169486,33.17242,-9.34246,3,11,7,False,False
2051_BCCS_SP245,31.0,262.0,1.0,16.0,100.0,219.0,7.309656898401826,8.880543579908675,0.8809778253424656,7.185116178599141,9.452298752283104,6.857413837179994,6.446159587810385,34.36248,-15.34505,3,8,7,False,False
2052_BCCS_SP245,83.0,213.0,1.0,1.0,154.0,185.0,6.37267016780822,6.741772873287671,1.7178090433789954,7.058846695462543,12.070972651411656,6.654457599890209,6.312562991590191,31.83377,-3.63852,8,3,5,False,False
2053_BCCS_SP245,78.0,226.0,6.0,1.0,146.0,194.0,5.736481278538813,6.315348485159817,1.5764428984018264,6.408364786495399,12.416404518264844,5.975052933765654,5.566972422215271,32.25904,-4.49937,7,3,5,False,False
2054_BCCS_SP245,87.0,241.0,14.0,4.0,126.0,207.0,6.7042977134703206,7.010540187214612,1.8534702716894973,7.254457832664333,12.002642829908677,6.867191518062804,6.478554072088073,35.12213,-7.63925,29,3,10,False,False
2055_BCCS_SP245,84.0,214.0,5.0,0.0,148.0,180.0,5.554651736301369,5.951812492009132,1.7081303481735162,6.268458710902902,12.861608960045665,5.776098448041371,5.36924637884628,33.49064,-1.79102,8,0,5,False,False
2056_BCCS_SP245,69.0,247.0,11.0,0.0,114.0,193.0,5.549229871004567,6.345699857305936,1.4629373721461187,6.1622238423178,12.3838125102459,5.733647100010553,5.218150175636514,33.68133,-2.38401,9,1,4,False,False
2057_BCCS_SP245,95.0,220.0,16.0,4.0,156.0,157.0,5.242526731735159,5.154093844748858,2.113080191780822,6.524343561107173,13.983633651826484,6.0268962537770046,5.442312048280653,35.05007,-12.69955,23,5,1,False,False
2058_BCCS_SP245,92.0,231.0,12.0,0.0,124.0,216.0,6.4380179326484015,6.732417450913242,1.867927404109589,7.06856049656534,12.297836875570775,6.683818266103979,6.353675524885078,34.62093,-2.92096,13,1,10,False,False
2059_BCCS_SP245,71.0,235.0,1.0,1.0,128.0,181.0,5.341034075342466,6.125561912100457,1.4163058675799087,5.996458149411175,12.491577659817352,5.60199847624645,5.18077161935329,31.26485,-5.00332,6,2,2,False,False
2060_BCCS_SP245,87.0,234.0,12.0,0.0,156.0,168.0,6.156005304794521,6.2184215262557085,2.025937613013699,7.112398450729236,12.901618910519124,6.619832945228302,6.242362126405046,34.75692,-3.51374,20,2,1,False,False
2061_BCCS_SP245,62.0,253.0,8.0,1.0,107.0,210.0,6.560665728310502,7.59306548173516,1.2874454052511413,7.007121355029936,11.01422508219178,6.652649176564277,6.315860439207702,34.40027,-4.25549,8,4,4,False,False
2062_BCCS_SP245,72.0,227.0,5.0,11.0,135.0,187.0,5.501948751141553,6.15371528196347,1.5310726484018269,6.531270982757381,12.560196545662102,6.106929815932033,5.566141097556524,35.33137,-7.92387,14,12,2,False,False
2063_BCCS_SP245,89.0,229.0,11.0,3.0,141.0,182.0,7.016269976027397,7.143843490867581,1.9800623493150689,7.917257389619779,11.94385472260274,7.483521818322747,7.277929410035451,35.45664,-8.44351,22,4,5,False,False
2064_BCCS_SP245,71.0,231.0,2.0,5.0,135.0,174.0,5.749456651826485,6.397264102739726,1.5441992134703195,6.639218949044557,12.34621242600182,6.2063315411277085,5.74081648344344,32.40931,-7.11323,11,6,2,False,False
2065_BCCS_SP245,67.0,237.0,0.0,1.0,135.0,183.0,5.594036681506848,6.381885916666665,1.4079267762557075,6.25931499561165,12.221816871004563,5.8574855882626204,5.520938421510312,30.69179,-4.40257,9,3,2,True,True
2066_BCCS_SP245,76.0,232.0,8.0,2.0,129.0,192.0,6.162926021689498,6.588607626712329,1.7221635433789957,6.964478559829591,12.281401065068492,6.578484603363379,6.1434677899831565,33.9208,-7.87624,18,3,10,False,False
2067_BCCS_SP245,71.0,246.0,14.0,0.0,125.0,201.0,7.205422915525114,7.664162871004566,1.7589784509132418,7.721022093945541,11.31253398630137,7.354333492855645,7.061502835258392,35.41962,-3.23153,40,3,10,False,False
2068_BCCS_SP245,63.0,251.0,0.0,6.0,118.0,184.0,5.723390344748859,6.812479308219179,1.221557484018265,6.370821304088039,11.72868712431694,5.959788246978146,5.424178591178866,30.6661,-7.34088,4,7,3,False,False
2069_BCCS_SP245,83.0,222.0,7.0,0.0,142.0,162.0,5.224581632420091,5.607348860730594,1.7209282134703194,6.146869538584913,13.217274794520549,5.711264979962617,5.333983910244367,30.919,-3.42548,15,2,1,False,False
2070_BCCS_SP245,91.0,223.0,6.0,1.0,138.0,192.0,6.4660494292237445,6.801665576484018,1.7689070639269406,7.049767354630198,12.071764698630137,6.6544960604334165,6.225630899457924,32.23294,-3.79478,12,2,5,False,False
2071_BCCS_SP245,71.0,236.0,4.0,2.0,137.0,188.0,6.452412535388127,7.179512591324201,1.481411412100457,6.94817850341564,11.510410288812784,6.541162061495404,6.185431676645422,35.0685,-4.54451,19,4,2,False,False
2072_BCCS_SP245,83.0,237.0,4.0,8.0,130.0,199.0,6.624113994292237,7.137491206621005,1.664999649543379,7.372087854719468,11.7148856181694,6.975187443890187,6.572800949491266,33.66681,-8.52889,17,11,10,False,False
2073_BCCS_SP245,73.0,255.0,13.0,0.0,110.0,207.0,6.146990350456622,6.74036017351598,1.6640180399543376,6.777300551989432,12.181045729452055,6.370591113320722,5.866797366671232,33.5659,-2.60046,37,0,4,False,False
2074_BCCS_SP245,49.0,248.0,6.0,0.0,119.0,198.0,5.823408439497717,6.858067552511415,1.264045897260274,6.269334253127885,11.70468335502283,5.842008539387432,5.552886154838596,32.97781,-2.99444,13,1,6,False,False
2075_BCCS_SP245,65.0,239.0,3.0,25.0,133.0,194.0,7.114578325342467,7.947553810502284,1.407841095890411,7.861545543949423,10.701103866438356,7.541430703422109,7.358392428475345,32.32353,-13.52862,11,34,11,False,False
2076_BCCS_SP245,49.0,260.0,3.0,0.0,108.0,201.0,5.675620657534246,6.846672646118721,1.1846132979452058,5.975375415266988,11.702639801912568,5.494234817065954,5.00821979985869,33.39539,-1.213,11,0,6,False,False
2077_BCCS_SP245,46.0,237.0,1.0,1.0,131.0,171.0,5.320467144977169,6.386254884703196,1.2030292009132422,5.846130631743015,12.085591256849316,5.340106773442124,4.796409854183573,31.20824,-3.96602,4,3,2,False,False
2078_BCCS_SP245,60.0,241.0,0.0,0.0,115.0,213.0,6.209802800228311,7.202822223744292,1.287244622146119,6.571363965284064,11.36468644406393,6.2091847401907865,5.80585409877342,30.03191,-3.72518,10,4,4,False,False
2079_BCCS_SP245,72.0,242.0,6.0,1.0,129.0,186.0,5.867459077625571,6.532184232876712,1.5392383789954338,6.621299783943987,12.211017680365297,6.21416663585825,5.726175212074595,31.89562,-3.5794,14,4,2,False,False
2080_BCCS_SP245,65.0,248.0,0.0,1.0,115.0,209.0,5.589157894977168,6.698684061643837,1.216588582191781,6.116082095632527,11.852642167577416,5.722342083827782,5.275933552142334,30.72388,-4.6137,7,7,4,False,False
2081_BCCS_SP245,82.0,216.0,0.0,0.0,144.0,183.0,5.579721005707763,6.174901881278539,1.5329726392694063,6.320196483575023,12.48622427283105,5.928064463416071,5.630349721769034,30.20857,-4.7737,5,9,5,False,False
2082_BCCS_SP245,69.0,243.0,0.0,14.0,128.0,199.0,6.326433157534247,7.2814928059360735,1.3004904680365297,6.843814167853693,11.274547778538814,6.4927184501290585,6.1756040128931176,28.69849,-8.24026,7,16,11,False,False
2083_BCCS_SP245,64.0,231.0,7.0,2.0,125.0,195.0,6.275858345890411,6.970521614155252,1.5130135057077625,6.899110707410558,11.750168665525116,6.536110355206841,6.072745643229468,35.51455,-5.47952,10,4,3,False,False
2084_BCCS_SP245,66.0,240.0,6.0,0.0,126.0,199.0,6.442940034246576,7.214846496575342,1.4778008584474884,6.861619500896294,11.522189929417122,6.447130140109108,6.02373703061918,35.52752,-2.86423,10,2,3,False,False
2085_BCCS_SP245,71.0,234.0,3.0,0.0,138.0,184.0,6.062062537671234,6.775613539954338,1.4668677111872148,6.691044187483646,11.871672884703194,6.280899193703402,5.913650061194914,34.48887,-2.25213,9,1,2,False,True
2086_BCCS_SP245,61.0,238.0,0.0,1.0,130.0,192.0,5.730275262557077,6.746260371004566,1.2369563287671237,6.193624296582093,11.743637394977169,5.767793224866171,5.463739831208127,32.26343,-4.29175,4,3,2,False,False
2087_BCCS_SP245,130.0,191.0,11.0,12.0,170.0,172.0,6.555369511415526,5.765817614155251,2.620090570776256,7.761629929700801,13.684811630136988,7.311193374403983,6.87484797446661,35.11989,-6.94361,14,15,1,False,False
2088_BCCS_SP245,109.0,210.0,10.0,4.0,166.0,152.0,6.071065997716895,5.853414512557079,2.162311501141553,7.095141710034574,13.258328706739526,6.660610187250282,6.1458736461339045,36.26506,-5.92163,14,6,1,False,False
2089_BCCS_SP245,75.0,212.0,3.0,0.0,166.0,154.0,5.0262126164383565,5.487316559360731,1.6203433710045665,5.853486502538046,13.214474125570776,5.321507359003342,4.862675441682874,34.29608,-1.27254,7,1,1,False,False
2090_BCCS_SP245,88.0,238.0,6.0,0.0,133.0,174.0,5.3371371438356165,5.812830092465753,1.6704434029680366,6.15601356988974,13.003749662100455,5.701654374884738,5.342624497565666,32.41774,-1.34351,11,1,5,False,False
2091_BCCS_SP245,83.0,210.0,2.0,9.0,159.0,161.0,6.43315344063927,6.783069866438357,1.703374446347032,7.47177830896411,11.973595452054791,7.074959882842121,6.569071506791371,32.77889,-8.55829,6,10,1,False,False
2092_BCCS_SP245,88.0,222.0,11.0,0.0,151.0,170.0,5.785573660958905,5.955086655251141,1.91370922260274,6.75840059179076,13.047194935109289,6.297080169420567,5.840762660907576,34.5556,-1.86843,22,3,1,False,False
2093_BCCS_SP245,37.0,254.0,1.0,8.0,114.0,203.0,6.432493614155252,7.824208914383562,0.999464017123288,6.740407562014102,10.566434420091324,6.362459272205444,5.859202715940588,33.31364,-9.81822,5,14,12,False,False
2094_BCCS_SP245,78.0,223.0,9.0,13.0,145.0,179.0,6.335037416666668,6.7719167043379,1.6911742739726028,7.520043615505996,12.047311131278535,7.164980363911295,6.8231772091182,34.23692,-10.762,10,8,5,False,False
2095_BCCS_SP245,100.0,213.0,16.0,0.0,154.0,167.0,5.689992996575343,5.535617894977169,2.148604267123288,6.707043349057759,13.607215537671234,6.2887239696912856,5.947763496552725,37.37624,-2.57595,18,1,1,False,False
2096_BCCS_SP245,54.0,251.0,1.0,1.0,113.0,203.0,5.9255329543379,7.105419053652969,1.1336327785388127,6.221038920950363,11.35172786885246,5.843078617976201,5.448062460336008,30.71882,-4.95284,4,7,6,False,False
2097_BCCS_SP245,104.0,230.0,14.0,5.0,139.0,194.0,7.348399619863013,7.262962946347032,2.166338294520548,8.245106261971294,11.984276969178085,7.87824588580508,7.402222175828299,35.13154,-9.79885,20,11,5,False,False
2098_BCCS_SP245,64.0,238.0,6.0,1.0,126.0,187.0,5.644410565068493,6.517242901826484,1.3498841015981735,6.2008588137558505,12.055357638127855,5.796213362105133,5.374283303491764,33.48879,-5.30783,9,2,2,False,False
2099_BCCS_SP245,107.0,207.0,7.0,2.0,162.0,164.0,6.165230136986302,6.052073789954338,2.0972320730593608,7.178874585260312,13.029234009132418,6.702214044150309,6.27184116466008,34.39335,-5.89816,19,3,1,False,False
2100_BCCS_SP245,61.0,239.0,2.0,7.0,121.0,200.0,6.487952649543379,7.467976960045662,1.2864334920091325,6.917722456508556,11.08402027517698,6.550672614469116,5.89471480207158,33.02622,-7.87357,6,10,11,False,False
2015_CMR5_SP245,27.0,286.0,0.0,33.0,64.0,248.0,7.729013584474885,9.702696375570776,0.6177740273972602,7.482163658143078,8.506534470319634,7.246455949586151,6.874155861756452,29.04386,-17.02226,3,27,9,False,False
2016_CMR5_SP245,45.0,246.0,0.0,3.0,104.0,201.0,5.527825794520548,6.853134075342465,1.0237203025114157,5.839076369007101,11.529124059653917,5.49894594452263,5.010770315581215,27.83861,-5.06474,6,5,6,False,False
2017_CMR5_SP245,33.0,282.0,1.0,22.0,77.0,226.0,7.361551605022831,9.09340636757991,0.7910857226027397,7.235177595089973,9.22061984018265,6.902986173941218,6.317151626664564,31.80819,-10.34141,7,13,9,False,False
2018_CMR5_SP245,32.0,281.0,0.0,12.0,79.0,211.0,6.498744738584475,8.248129068493151,0.7648129280821918,6.492843813204916,10.030881117579908,6.09262856904447,5.691791812611165,29.09563,-12.50606,2,10,9,False,False
2019_CMR5_SP245,75.0,242.0,7.0,0.0,136.0,211.0,6.4965483607305945,7.050941950913242,1.6397272248858448,6.870004100383564,11.782906089041097,6.440389180249422,5.905809633177356,33.22562,-2.42579,7,2,10,False,False
2020_CMR5_SP245,50.0,241.0,1.0,11.0,131.0,180.0,6.643454440639269,7.765888856164383,1.185605388127854,7.270223393857694,10.739429132513662,6.843259482576888,6.554693000602308,32.72912,-7.82927,4,9,3,False,False
2021_CMR5_SP245,79.0,232.0,4.0,4.0,149.0,179.0,6.498593436073059,7.015772000000001,1.6451284520547946,7.222674065053495,11.79166346803653,6.799918933933203,6.514064791478182,31.54467,-6.55651,8,4,5,False,False
2022_CMR5_SP245,22.0,285.0,0.0,16.0,83.0,215.0,6.602598198630137,8.457222738584475,0.6840125730593606,6.539218528318445,9.765426947488583,6.186798089401022,5.5943615590237625,29.05156,-8.36992,3,8,9,False,False
